"player","pos","team","games","pass_att","pass_comp","pass_yds","pass_yds_g","pass_tds","pass_int","pass_rate","rush_att","rush_yds","rush_avg","rush_tds","fumbles_lost","site_pts","site_fppg","src_id","data_src","id","source","position_asked","rec_tgt","rec","rec_yds","rec_yds_g","rec_avg","rec_tds","fg","fg_att","fg_0019","fg_att_0019","fg_2029","fg_att_2029","fg_3039","fg_att_3039","fg_4049","fg_att_4049","fg_50","fg_att_50","xp","xp_att","dst_int","dst_safety","dst_sacks","dst_tackles","dst_fum_rec","dst_fum_force","dst_td","dst_pts_allowed","dst_pts_allowed_g","dst_pass_yds_allowed","dst_rush_yds_allowed","dst_yds_allowed","dst_avg_yds_allowed","dst_fumbles","fg_50_att","fg_4049_att","fg_0039","fg_att_39","opp","fg_miss","xp_miss","bye","draft_rank","pass_comp_pct","pct_owned","misc_tds","misc_yds","fg_pct","xp_pct","idp_solo","pos_rank","overall_rank","opp_def_rank","team_id","team_name","home_team_id","home_team","home_abbr","away_team_id","away_team","away_abbr","proj_type","fumblesRecovered","opponentOffensiveRank"
"Quentin Johnston","WR","LAC",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.9,NA,0,0,6.57,NA,"17593","FleaFlicker","16188","FleaFlicker","WR",3.3,3.3,45.8,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@BUFSun 1:00 PM",NA,NA,7,"WR41",NA,"84%",0.3,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KC Concepcion","WR","CLE",NA,NA,NA,NA,NA,NA,NA,NA,1.1,5.1,NA,0,0.1,6.43,NA,"20052","FleaFlicker","17501","FleaFlicker","WR",3.9,3.9,43.2,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CARSun 1:00 PM",NA,NA,1,"WR42",NA,"76%",0.3,48.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Devaughn Vele","WR","NO",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,6.41,NA,"18587","FleaFlicker","16788","FleaFlicker","WR",3.8,3.8,45,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LVSun 4:25 PM",NA,NA,8,"WR65",NA,"61%",0.3,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan Addison","WR","MIN",NA,NA,NA,NA,NA,NA,NA,NA,0.2,2,NA,0,0,6.39,NA,"17613","FleaFlicker","16186","FleaFlicker","WR",3.2,3.2,42.9,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@TBSun 4:05 PM",NA,NA,6,"WR45",NA,"81%",0.3,44.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brian Thomas","WR","JAC",NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,NA,0,0,6.3,NA,"18361","FleaFlicker","16618","FleaFlicker","WR",3.3,3.3,45.4,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NESun 1:00 PM",NA,NA,7,"WR40",NA,"88%",0.3,46.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carnell Tate","WR","TEN",NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,NA,0,0,6.09,NA,"20044","FleaFlicker","17497","FleaFlicker","WR",3.8,3.8,47.6,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@NYGSun 1:00 PM",NA,NA,9,"WR39",NA,"86%",0.2,47.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khalil Shakir","WR","BUF",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,NA,0,0,6.09,NA,"16947","FleaFlicker","15761","FleaFlicker","WR",4.2,4.2,45.3,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LACSun 1:00 PM",NA,NA,7,"WR54",NA,"71%",0.3,45.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Pittman","WR","PIT",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,6.09,NA,"15603","FleaFlicker","14842","FleaFlicker","WR",4.2,4.2,45.5,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CINSun 1:00 PM",NA,NA,9,"WR56",NA,"84%",0.3,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rome Odunze","WR","CHI",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,6.07,NA,"18384","FleaFlicker","16616","FleaFlicker","WR",3.1,3.1,45.8,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHIMon 8:15 PM",NA,NA,0,"WR30",NA,"93%",0.2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chris Godwin","WR","TB",NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.4,NA,0,0,6.04,NA,"12926","FleaFlicker","13163","FleaFlicker","WR",3.8,3.8,43,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MINSun 4:05 PM",NA,NA,0,"WR33",NA,"87%",0.3,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adonai Mitchell","WR","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,NA,0,0,6.03,NA,"18395","FleaFlicker","16626","FleaFlicker","WR",3.1,3.1,45.9,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@DETSun 1:00 PM",NA,NA,3,"WR52",NA,"44%",0.2,46.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jakobi Meyers","WR","JAC",NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.4,NA,0,0,5.99,NA,"14949","FleaFlicker","14127","FleaFlicker","WR",3.8,3.8,42.5,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NESun 1:00 PM",NA,NA,7,"WR49",NA,"78%",0.3,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rashid Shaheed","WR","SEA",NA,NA,NA,NA,NA,NA,NA,NA,0.8,5,NA,0,0,5.96,NA,"17243","FleaFlicker","16080","FleaFlicker","WR",2.7,2.7,41,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@WASSun 1:00 PM",NA,NA,1,"WR59",NA,"66%",0.2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stefon Diggs","WR","WAS",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,5.9,NA,"11329","FleaFlicker","12186","FleaFlicker","WR",4.2,4.2,44.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEASun 1:00 PM",NA,NA,7,"WR36",NA,"90%",0.2,44.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dontayvion Wicks","WR","PHI",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,5.9,NA,"17792","FleaFlicker","16195","FleaFlicker","WR",3.1,3.1,42.3,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@CHIMon 8:15 PM",NA,NA,0,"WR55",NA,"57%",0.3,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tre Tucker","WR","LV",NA,NA,NA,NA,NA,NA,NA,NA,0.4,1.7,NA,0,0,5.86,NA,"17635","FleaFlicker","16287","FleaFlicker","WR",3.2,3.2,42.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@NOSun 4:25 PM",NA,NA,3,"WR60",NA,"58%",0.2,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wan'Dale Robinson","WR","TEN",NA,NA,NA,NA,NA,NA,NA,NA,0.2,1.1,NA,0,0,5.4,NA,"16869","FleaFlicker","15757","FleaFlicker","WR",4.1,4.1,41.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@NYGSun 1:00 PM",NA,NA,9,"WR53",NA,"74%",0.2,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malik Washington","WR","MIA",NA,NA,NA,NA,NA,NA,NA,NA,0.7,3.6,NA,0,0,5.39,NA,"18498","FleaFlicker","16684","FleaFlicker","WR",3.5,3.5,38.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCSun 1:00 PM",NA,NA,6,"WR74",NA,"36%",0.2,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mack Hollins","WR","NE",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,5.37,NA,"13008","FleaFlicker","13289","FleaFlicker","WR",3.4,3.4,41.2,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@JACSun 1:00 PM",NA,NA,1,"WR93",NA,"23%",0.2,41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marvin Harrison","WR","ARI",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,5.16,NA,"18381","FleaFlicker","16614","FleaFlicker","WR",2.7,2.7,38,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@SFSun 4:05 PM",NA,NA,4,"WR50",NA,"89%",0.2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kayshon Boutte","WR","HOU",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,5.08,NA,"17725","FleaFlicker","16193","FleaFlicker","WR",2.5,2.5,37.2,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@INDSun 1:00 PM",NA,NA,8,"WR58",NA,"44%",0.2,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keenan Allen","WR","IND",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,5.03,NA,"9380","FleaFlicker","11222","FleaFlicker","WR",3.6,3.6,39.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOUSun 1:00 PM",NA,NA,3,"WR64",NA,"39%",0.2,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DeMario Douglas","WR","NE",NA,NA,NA,NA,NA,NA,NA,NA,0.3,1,NA,0,0,4.84,NA,"17724","FleaFlicker","16342","FleaFlicker","WR",3.2,3.2,37,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@JACSun 1:00 PM",NA,NA,1,"WR94",NA,"20%",0.2,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooper Kupp","WR","SEA",NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,NA,0,0,4.75,NA,"12970","FleaFlicker","13164","FleaFlicker","WR",2.6,2.6,34.9,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@WASSun 1:00 PM",NA,NA,1,"WR81",NA,"34%",0.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malachi Fields","WR","NYG",NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,NA,0,0,4.73,NA,"20105","FleaFlicker","17511","FleaFlicker","WR",2.5,2.5,34.8,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TENSun 1:00 PM",NA,NA,8,"WR68",NA,"37%",0.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Makai Lemon","WR","PHI",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.8,NA,0,0,4.68,NA,"20058","FleaFlicker","17499","FleaFlicker","WR",2.9,2.9,34.8,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@CHIMon 8:15 PM",NA,NA,0,"WR46",NA,"77%",0.2,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caleb Douglas","WR","MIA",NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,NA,0,0,4.65,NA,"20074","FleaFlicker","17599","FleaFlicker","WR",2.8,2.8,38.1,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCSun 1:00 PM",NA,NA,6,"WR62",NA,"50%",0.1,38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryan Flournoy","WR","DAL",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.7,NA,0,0,4.62,NA,"18536","FleaFlicker","16778","FleaFlicker","WR",3,3,34.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALSun 4:25 PM",NA,NA,4,"WR82",NA,"25%",0.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Calvin Ridley","WR","TEN",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.7,NA,0,0,4.59,NA,"13776","FleaFlicker","13629","FleaFlicker","WR",2.3,2.3,34.6,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@NYGSun 1:00 PM",NA,NA,9,"WR80",NA,"30%",0.2,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jauan Jennings","WR","MIN",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,4.46,NA,"15751","FleaFlicker","14860","FleaFlicker","WR",2.6,2.6,29.8,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@TBSun 4:05 PM",NA,NA,6,"WR79",NA,"43%",0.2,29.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keon Coleman","WR","BUF",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,4.41,NA,"18392","FleaFlicker","16617","FleaFlicker","WR",2.4,2.4,31,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LACSun 1:00 PM",NA,NA,7,"WR90",NA,"30%",0.2,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tyquan Thornton","WR","KC",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,4.33,NA,"16835","FleaFlicker","15787","FleaFlicker","WR",1.9,1.9,31.5,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@MIASun 1:00 PM",NA,NA,5,"WR85",NA,"16%",0.2,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tre' Harris","WR","LAC",NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,NA,0,0,4.21,NA,"19298","FleaFlicker","17072","FleaFlicker","WR",2.6,2.6,32.4,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@BUFSun 1:00 PM",NA,NA,7,"WR63",NA,"34%",0.2,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jalen Nailor","WR","LV",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,NA,0,0,4.15,NA,"17018","FleaFlicker","15786","FleaFlicker","WR",2.1,2.1,28.7,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@NOSun 4:25 PM",NA,NA,3,"WR71",NA,"31%",0.2,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xavier Hutchinson","WR","HOU",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,0,0,4.14,NA,"17740","FleaFlicker","16201","FleaFlicker","WR",2.4,2.4,31.5,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@INDSun 1:00 PM",NA,NA,8,"WR113",NA,"17%",0.2,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pat Bryant","WR","DEN",NA,NA,NA,NA,NA,NA,NA,NA,0.2,1.2,NA,0,0,4.06,NA,"19288","FleaFlicker","17082","FleaFlicker","WR",2.6,2.6,30,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LARSun 8:20 PM",NA,NA,0,"WR66",NA,"31%",0.2,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jerry Jeudy","WR","CLE",NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,NA,0,0,3.97,NA,"15544","FleaFlicker","14833","FleaFlicker","WR",2.5,2.5,30.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CARSun 1:00 PM",NA,NA,1,"WR78",NA,"39%",0.2,30.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kendrick Bourne","WR","ARI",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,3.84,NA,"13364","FleaFlicker","13418","FleaFlicker","WR",2.8,2.8,31.4,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@SFSun 4:05 PM",NA,NA,4,"WR97",NA,"21%",0.1,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isaac TeSlaa","WR","DET",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,3.82,NA,"19337","FleaFlicker","17157","FleaFlicker","WR",1.7,1.7,23.9,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJSun 1:00 PM",NA,NA,6,"WR84",NA,"28%",0.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJayden Reed","WR","GB",NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.4,NA,0,0,3.76,NA,"17674","FleaFlicker","16184","FleaFlicker","WR",2,2,25.4,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLThu 8:15 PM",NA,NA,1,"WR69",NA,"76%",0.2,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kalif Raymond","WR","CHI",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.8,NA,0,0,3.72,NA,"12441","FleaFlicker","13066","FleaFlicker","WR",2.8,2.8,30.1,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHIMon 8:15 PM",NA,NA,0,"WR88",NA,"27%",0.1,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jaylin Noel","WR","HOU",NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,NA,0,0,3.6,NA,"19286","FleaFlicker","17080","FleaFlicker","WR",1.9,1.9,26.2,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@INDSun 1:00 PM",NA,NA,8,"WR77",NA,"29%",0.1,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darnell Mooney","WR","NYG",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.3,NA,0,0,3.54,NA,"15658","FleaFlicker","14974","FleaFlicker","WR",1.9,1.9,28.7,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TENSun 1:00 PM",NA,NA,8,"WR91",NA,"24%",0.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bryce Lance","WR","NO",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,3.48,NA,"20168","FleaFlicker","17519","FleaFlicker","WR",2.1,2.1,26.2,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LVSun 4:25 PM",NA,NA,8,"WR86",NA,"22%",0.1,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jalen McMillan","WR","TB",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.8,NA,0,0,3.46,NA,"18435","FleaFlicker","16628","FleaFlicker","WR",1.9,1.9,24.4,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MINSun 4:05 PM",NA,NA,0,"WR76",NA,"37%",0.2,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
