"player","pos","team","games","pass_att","pass_comp","pass_yds","pass_yds_g","pass_tds","pass_int","pass_rate","rush_att","rush_yds","rush_avg","rush_tds","fumbles_lost","site_pts","site_fppg","src_id","data_src","id","source","position_asked","rec_tgt","rec","rec_yds","rec_yds_g","rec_avg","rec_tds","fg","fg_att","fg_0019","fg_att_0019","fg_2029","fg_att_2029","fg_3039","fg_att_3039","fg_4049","fg_att_4049","fg_50","fg_att_50","xp","xp_att","dst_int","dst_safety","dst_sacks","dst_tackles","dst_fum_rec","dst_fum_force","dst_td","dst_pts_allowed","dst_pts_allowed_g","dst_pass_yds_allowed","dst_rush_yds_allowed","dst_yds_allowed","dst_avg_yds_allowed","dst_fumbles","fg_50_att","fg_4049_att","fg_0039","fg_att_39","opp","fg_miss","xp_miss","bye","draft_rank","pass_comp_pct","pct_owned","misc_tds","misc_yds","fg_pct","xp_pct","idp_solo","pos_rank","overall_rank","opp_def_rank","team_id","team_name","home_team_id","home_team","home_abbr","away_team_id","away_team","away_abbr","proj_type","fumblesRecovered","opponentOffensiveRank"
"Ronnie Rivers","RB","LA",NA,0,0,0,NA,0,0,NA,1.34,5.7,NA,0.03,NA,0.96,NA,"55466","FanDuel","15726","NumberFire","RB",0.18,0.13,0.83,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,341,25,33,"Los Angeles Rams",33,"Los Angeles Rams","LA",21,"New York Giants","NYG","WEEKLY",NA,NA
"Patrick Ricard","RB","NYG",NA,0,0,0,NA,0,0,NA,0.59,2.36,NA,0.01,NA,0.91,NA,"53546","FanDuel","13455","NumberFire","RB",0.62,0.45,2.93,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,347,26,21,"New York Giants",33,"Los Angeles Rams","LA",21,"New York Giants","NYG","WEEKLY",NA,NA
"Tyler Badie","RB","DEN",NA,0,0,0,NA,0,0,NA,0.31,1.23,NA,0.01,NA,0.89,NA,"55552","FanDuel","15718","NumberFire","RB",0.75,0.54,3.36,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,348,3,10,"Denver Broncos",10,"Denver Broncos","DEN",15,"Jacksonville Jaguars","JAC","WEEKLY",NA,NA
"Alec Ingold","RB","LAC",NA,0,0,0,NA,0,0,NA,0.29,1.2,NA,0.01,NA,0.89,NA,"54334","FanDuel","14420","NumberFire","RB",0.64,0.49,3.63,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,348,5,34,"Los Angeles Chargers",34,"Los Angeles Chargers","LAC",35,"Las Vegas Raiders","LV","WEEKLY",NA,NA
"Reggie Gilliam","RB","NE",NA,0,0,0,NA,0,0,NA,0.31,1.24,NA,0.01,NA,0.87,NA,"54640","FanDuel","15103","NumberFire","RB",0.58,0.46,3.35,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,350,1,19,"New England Patriots",19,"New England Patriots","NE",25,"Pittsburgh Steelers","PIT","WEEKLY",NA,NA
"Raheim Sanders","RB","CLE",NA,0,0,0,NA,0,0,NA,1.11,4.47,NA,0.02,NA,0.87,NA,"56332","FanDuel","17062","NumberFire","RB",0.3,0.22,1.54,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,350,17,8,"Cleveland Browns",30,"Tampa Bay Buccaneers","TB",8,"Cleveland Browns","CLE","WEEKLY",NA,NA
"Tahj Brooks","RB","CIN",NA,0,0,0,NA,0,0,NA,0.76,2.98,NA,0.02,NA,0.78,NA,"56297","FanDuel","17058","NumberFire","RB",0.37,0.27,1.84,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,357,29,7,"Cincinnati Bengals",13,"Houston Texans","HOU",7,"Cincinnati Bengals","CIN","WEEKLY",NA,NA
"Josh Jacobs","RB","GB",NA,0,0,0,NA,0,0,NA,1.17,4.75,NA,0.05,NA,0.76,NA,"54151","FanDuel","14073","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,360,10,12,"Green Bay Packers",22,"New York Jets","NYJ",12,"Green Bay Packers","GB","WEEKLY",NA,NA
"Ray Davis","RB","BUF",NA,0,0,0,NA,0,0,NA,0.59,2.42,NA,0.02,NA,0.72,NA,"55975","FanDuel","16603","NumberFire","RB",0.33,0.24,1.79,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,364,20,4,"Buffalo Bills",4,"Buffalo Bills","BUF",11,"Detroit Lions","DET","WEEKLY",NA,NA
"Will Shipley","RB","PHI",NA,0,0,0,NA,0,0,NA,0.6,2.4,NA,0.01,NA,0.6,NA,"55988","FanDuel","16601","NumberFire","RB",0.3,0.21,1.52,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,370,19,24,"Philadelphia Eagles",31,"Tennessee Titans","TEN",24,"Philadelphia Eagles","PHI","WEEKLY",NA,NA
"Najee Harris","RB","NYG",NA,0,0,0,NA,0,0,NA,0.29,1.19,NA,0.01,NA,0.51,NA,"54878","FanDuel","15254","NumberFire","RB",0.31,0.23,1.53,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,372,26,21,"New York Giants",33,"Los Angeles Rams","LA",21,"New York Giants","NYG","WEEKLY",NA,NA
"Zonovan Knight","RB","ARI",NA,0,0,0,NA,0,0,NA,0.33,1.25,NA,0.01,NA,0.49,NA,"55527","FanDuel","15727","NumberFire","RB",0.29,0.21,1.38,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,373,12,1,"Arizona Cardinals",1,"Arizona Cardinals","ARI",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Julius Chestnut","RB","TEN",NA,0,0,0,NA,0,0,NA,0.26,1.06,NA,0.01,NA,0.48,NA,"55532","FanDuel","15965","NumberFire","RB",0.31,0.21,1.47,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,374,14,31,"Tennessee Titans",31,"Tennessee Titans","TEN",24,"Philadelphia Eagles","PHI","WEEKLY",NA,NA
"British Brooks","RB","HOU",NA,0,0,0,NA,0,0,NA,0.86,3.6,NA,0.02,NA,0.48,NA,"56007","FanDuel","16816","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,374,8,13,"Houston Texans",13,"Houston Texans","HOU",7,"Cincinnati Bengals","CIN","WEEKLY",NA,NA
"Kendall Milton","RB","CIN",NA,0,0,0,NA,0,0,NA,0.76,2.98,NA,0.02,NA,0.42,NA,"56556","FanDuel","16606","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,384,29,7,"Cincinnati Bengals",13,"Houston Texans","HOU",7,"Cincinnati Bengals","CIN","WEEKLY",NA,NA
"Velus Jones","RB","SEA",NA,0,0,0,NA,0,0,NA,0.3,1.25,NA,0.01,NA,0.29,NA,"55238","FanDuel","15767","NumberFire","RB",0.15,0.1,0.72,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,399,11,28,"Seattle Seahawks",1,"Arizona Cardinals","ARI",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Josh Williams","RB","TB",NA,0,0,0,NA,0,0,NA,1.53,1.11,NA,0.02,NA,0.23,NA,"56501","FanDuel","17359","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,418,30,30,"Tampa Bay Buccaneers",30,"Tampa Bay Buccaneers","TB",8,"Cleveland Browns","CLE","WEEKLY",NA,NA
"Terrell Jennings","RB","NE",NA,0,0,0,NA,0,0,NA,0.31,1.23,NA,0.01,NA,0.18,NA,"56138","FanDuel","16957","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,426,1,19,"New England Patriots",19,"New England Patriots","NE",25,"Pittsburgh Steelers","PIT","WEEKLY",NA,NA
"Kene Nwangwu","RB","NYJ",NA,0,0,0,NA,0,0,NA,0.31,1.23,NA,0.01,NA,0.18,NA,"55120","FanDuel","15414","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,426,22,22,"New York Jets",22,"New York Jets","NYJ",12,"Green Bay Packers","GB","WEEKLY",NA,NA
"Roschon Johnson","RB","CHI",NA,0,0,0,NA,0,0,NA,0.12,0.47,NA,0,NA,0.05,NA,"55635","FanDuel","16175","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,428,6,6,"Chicago Bears",6,"Chicago Bears","CHI",18,"Minnesota Vikings","MIN","WEEKLY",NA,NA
"Isiah Pacheco","RB","DET",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55280","FanDuel","15749","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,23,11,"Detroit Lions",4,"Buffalo Bills","BUF",11,"Detroit Lions","DET","WEEKLY",NA,NA
"Trevor Etienne","RB","CAR",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56371","FanDuel","17056","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,4,5,"Carolina Panthers",2,"Atlanta Falcons","ATL",5,"Carolina Panthers","CAR","WEEKLY",NA,NA
"Andrew Beck","RB","NYJ",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"54321","FanDuel","14319","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,22,22,"New York Jets",22,"New York Jets","NYJ",12,"Green Bay Packers","GB","WEEKLY",NA,NA
"Jonah Coleman","RB","DEN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56658","FanDuel","17477","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,3,10,"Denver Broncos",10,"Denver Broncos","DEN",15,"Jacksonville Jaguars","JAC","WEEKLY",NA,NA
"Amar Johnson","RB","LAC",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56544","FanDuel","17272","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,5,34,"Los Angeles Chargers",34,"Los Angeles Chargers","LAC",35,"Las Vegas Raiders","LV","WEEKLY",NA,NA
"James Conner","RB","ARI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"53421","FanDuel","13146","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,12,1,"Arizona Cardinals",1,"Arizona Cardinals","ARI",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Zach Charbonnet","RB","SEA",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55596","FanDuel","16169","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,11,28,"Seattle Seahawks",1,"Arizona Cardinals","ARI",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Trey Benson","RB","ARI",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55907","FanDuel","16594","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,12,1,"Arizona Cardinals",1,"Arizona Cardinals","ARI",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Robbie Ouzts","RB","SEA",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56315","FanDuel","17215","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,11,28,"Seattle Seahawks",1,"Arizona Cardinals","ARI",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"Isaac Guerendo","RB","SF",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"56046","FanDuel","16688","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,15,27,"San Francisco 49ers",27,"San Francisco 49ers","SF",17,"Miami Dolphins","MIA","WEEKLY",NA,NA
"Jeremy McNichols","RB","WSH",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"53752","FanDuel","13143","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,31,32,"Washington Commanders",9,"Dallas Cowboys","DAL",32,"Washington Commanders","WSH","WEEKLY",NA,NA
"Israel Abanikanda","RB","DAL",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,"55855","FanDuel","16168","NumberFire","RB",0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,429,18,9,"Dallas Cowboys",9,"Dallas Cowboys","DAL",32,"Washington Commanders","WSH","WEEKLY",NA,NA
"Amon-Ra St. Brown","WR","DET",NA,0,0,0,NA,0,0,NA,0.5,2.28,NA,0.02,NA,16.48,NA,"54885","FanDuel","15287","NumberFire","WR",11.42,7.78,88.23,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,23,11,"Detroit Lions",4,"Buffalo Bills","BUF",11,"Detroit Lions","DET","WEEKLY",NA,NA
"Puka Nacua","WR","LA",NA,0,0,0,NA,0,0,NA,0.81,3.95,NA,0.04,NA,16.05,NA,"55652","FanDuel","16211","NumberFire","WR",9.79,6.88,89.34,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,27,25,33,"Los Angeles Rams",33,"Los Angeles Rams","LA",21,"New York Giants","NYG","WEEKLY",NA,NA
"CeeDee Lamb","WR","DAL",NA,0,0,0,NA,0,0,NA,0.54,2.8,NA,0.02,NA,15.57,NA,"54517","FanDuel","14832","NumberFire","WR",9.78,6.44,87.28,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,33,18,9,"Dallas Cowboys",9,"Dallas Cowboys","DAL",32,"Washington Commanders","WSH","WEEKLY",NA,NA
"Ja'Marr Chase","WR","CIN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,15.36,NA,"54864","FanDuel","15281","NumberFire","WR",11.09,6.99,83.41,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,35,29,7,"Cincinnati Bengals",13,"Houston Texans","HOU",7,"Cincinnati Bengals","CIN","WEEKLY",NA,NA
"Rashee Rice","WR","KC",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,14.51,NA,"55622","FanDuel","16194","NumberFire","WR",9.57,6.36,80.87,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,39,28,16,"Kansas City Chiefs",16,"Kansas City Chiefs","KC",14,"Indianapolis Colts","IND","WEEKLY",NA,NA
"Zay Flowers","WR","BAL",NA,0,0,0,NA,0,0,NA,1.29,5.32,NA,0.04,NA,14.13,NA,"55585","FanDuel","16190","NumberFire","WR",8.06,5.1,78.48,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,40,16,3,"Baltimore Ravens",3,"Baltimore Ravens","BAL",20,"New Orleans Saints","NO","WEEKLY",NA,NA
"Chris Olave","WR","NO",NA,0,0,0,NA,0,0,NA,0.27,1.35,NA,0.01,NA,13.87,NA,"55261","FanDuel","15754","NumberFire","WR",10.54,6.66,82.63,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,45,7,20,"New Orleans Saints",3,"Baltimore Ravens","BAL",20,"New Orleans Saints","NO","WEEKLY",NA,NA
"Alec Pierce","WR","IND",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,13.26,NA,"55253","FanDuel","15768","NumberFire","WR",9.1,5.04,89.58,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,47,2,14,"Indianapolis Colts",16,"Kansas City Chiefs","KC",14,"Indianapolis Colts","IND","WEEKLY",NA,NA
"Jaxon Smith-Njigba","WR","SEA",NA,0,0,0,NA,0,0,NA,0.59,2.88,NA,0.02,NA,13.13,NA,"55595","FanDuel","16185","NumberFire","WR",8.81,5.7,76.68,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,50,11,28,"Seattle Seahawks",1,"Arizona Cardinals","ARI",28,"Seattle Seahawks","SEA","WEEKLY",NA,NA
"George Pickens","WR","DAL",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,12.67,NA,"55267","FanDuel","15762","NumberFire","WR",8.33,5.18,74.79,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,55,18,9,"Dallas Cowboys",9,"Dallas Cowboys","DAL",32,"Washington Commanders","WSH","WEEKLY",NA,NA
"Justin Jefferson","WR","MIN",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,12.17,NA,"54532","FanDuel","14836","NumberFire","WR",8.95,5.58,68.17,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,57,27,18,"Minnesota Vikings",6,"Chicago Bears","CHI",18,"Minnesota Vikings","MIN","WEEKLY",NA,NA
"Mike Evans","WR","SF",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,11.89,NA,"52418","FanDuel","11671","NumberFire","WR",7.26,4.51,56.18,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,58,15,27,"San Francisco 49ers",27,"San Francisco 49ers","SF",17,"Miami Dolphins","MIA","WEEKLY",NA,NA
"Drake London","WR","ATL",NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,11.77,NA,"55233","FanDuel","15751","NumberFire","WR",8.73,5.48,69.51,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,60,32,2,"Atlanta Falcons",2,"Atlanta Falcons","ATL",5,"Carolina Panthers","CAR","WEEKLY",NA,NA
